6446.707523465157,18518.544775009155
5980.040416002274,20249.253624916077
5314.440164387226,21035.10460281372
4145.506343245506,21248.21962928772
3057.5138939619064,21239.863653182983
1480.7088179588318,21156.23103618622
122.11324298381805,20988.839979171753
-712.7977678179741,20447.70620059967
-1145.392076909542,19015.02823638916
-799.5908249616623,-37769.058272361755
-135.8045917749405,-39179.99223232269
695.1581668257713,-39797.70901298523
2538.4999413490295,-40333.68147468567
4442.339543759823,-40417.03913116455
6248.580902040005,-40107.914529800415
6903.490645825863,-39200.90919113159
7112.718981027603,-38066.8001499176
6796.242014169693,-36586.43349647522
6253.516441464424,-35327.7819519043
4480.078888118267,-34477.460121154785
3207.094241976738,-34297.47889995575
1217.3696597218513,-34324.14161968231
-502.78102535009384,-33685.96006774902
-845.241197347641,15864.064136505127
3.5294644832611084,17584.84969520569
1151.0063577890396,17504.586491584778
5133.457368731499,17646.57346534729
