3482.44994580746,17093.549744606
3925.39911836386,17098.8920536041
4342.02167081833,17153.2038993835
4802.35198879242,17257.6925392151
5267.97580772638,17409.4822301865
6012.06973469257,17761.97286129
6410.55538833141,18085.7470855713
6711.27768039703,18513.2959823608
6817.30847799778,18795.1089267731
6826.96237653494,19076.746260643
6752.13051718473,19383.8497209549
6493.15094149113,19793.2775497437
6117.99371236563,20166.2972927094
5671.55818039179,20417.1043376923
5120.46284615994,20618.0778512955
4578.40040647984,20773.9109230041
4034.84292262793,20857.0146198273
3461.08418685198,20891.6268081665
2840.17984712124,20876.37296772
2308.21000635624,20800.8779630661
1730.46033614874,20684.2963094711
1250.97982847691,20517.5311756134
745.198786318302,20264.2060604095
363.939148545265,19985.9865703583
96.5198566317558,19713.6179895401
-85.6205417513847,19379.7168588638
-147.49843788147,19070.187871933
-138.288098096848,18703.4172525406
79.6747092604637,18296.670996666
378.040835797787,17979.5026130676
686.248734652996,17763.9520530701
1220.34228414297,17476.4800281525
1769.38139200211,17304.8588104248
2209.39102262259,17200.5321817398
2744.46869003773,17128.7840900421
3087.68703842163,17103.3691596985
